albanyherald.com,http://www.albanyherald.com/search/?f=rss&t=article&l=50&s=start_time&sd=desc&k%5B%5D=%23topstory
galvnews.com,http://www.galvnews.com/search/?f=rss&t=article&l=50&s=start_time&sd=desc&k%5B%5D=%23topstory
commercial-news.com,http://www.commercial-news.com/search/?f=rss&t=article&l=50&s=start_time&sd=desc&k%5B%5D=%23topstory
cnn.com,https://edition.cnn.com/services/rss/
washingtonpost.com,http://feeds.washingtonpost.com/rss/world
